CHO_ID	CHO_SYM	HUMAN_ID	HUMAN_SYM
103162974	LOC103162974	50807	ASAP1
103162975	LOC103162975	51571	FAM49B
103162982	LOC103162982	23639	LRRC6
103162983	LOC103162983	3786	KCNQ3
103162985	LOC103162985	114	ADCY8
103162987	LOC103162987	56169	GSDMC
103162988	LOC103162988	56169	GSDMC
103162989	LOC103162989	56169	GSDMC
103162990	LOC103162990	56169	GSDMC
103163012	LOC103163012	389333	PROB1
103163014	Nae1	8883	NAE1
103163017	LOC103163017	146225	CMTM2
103163020	LOC103163020	93953	GCNA
103163033	LOC103163033	162461	TMEM92
103163041	LOC103163041	57451	TENM2
103163069	Ascl5	647219	ASCL5
103163073	Nicn1	84276	NICN1
103163076	LOC103163076	389119	FAM212A
103163077	Chst7	56548	CHST7
103163089	Ptpn2	5771	PTPN2
103163094	LOC103163094	7080	NKX2-1
103163108	LOC103163108	340654	LIPM
103163121	Cfap54	144535	CFAP54
103163142	LOC103163142	388327	C17orf100
103163165	Pole4	56655	POLE4
103163171	Phgr1	644844	PHGR1
103163184	LOC103163184	4610	MYCL
103163241	LOC103163241	63973	NEUROG2
103163242	Fam241a	132720	FAM241A
103163248	LOC103163248	1438	CSF2RA
103163250	LOC103163250	157807	CLVS1
103163252	LOC103163252	1392	CRH
103163261	LOC103163261	158830	CXorf65
103163272	LOC103163272	4544	MTNR1B
103163281	Cthrc1	115908	CTHRC1
103163290	LOC103163290	57209	ZNF248
103163299	LOC103163299	342371	ATXN1L
103163303	LOC103163303	79165	LENG1
103163317	LOC103163317	29935	RPA4
103163333	Armh2	101928603	ARMH2
103163336	Zc3hav1l	92092	ZC3HAV1L
103163344	LOC103163344	873	CBR1
103163362	LOC103163362	9480	ONECUT2
103163371	LOC103163371	39	ACAT2
103163381	LOC103163381	6666	SOX12
103163381	LOC103163381	6664	SOX11
103163403	Fastkd5	60493	FASTKD5
103163416	LOC103163416	60484	HAPLN2
103163423	P2ry12	64805	P2RY12
103163424	Gpr171	29909	GPR171
103163427	LOC103163427	3233	HOXD4
103163429	LOC103163429	92196	DAPL1
103163438	LOC103163438	151963	MB21D2
103163460	LOC103163460	1054	CEBPG
103163473	LOC103163473	57106	NAT14
103163474	LOC103163474	125965	COX6B2
103163475	LOC103163475	7137	TNNI3
103163476	LOC103163476	7138	TNNT1
103163477	LOC103163477	54869	EPS8L1
103163478	LOC103163478	148170	CDC42EP5
103163480	LOC103163480	163033	ZNF579
103163483	LOC103163483	3589	IL11
103163485	LOC103163485	23640	HSPBP1
103163510	LOC103163510	10313	RTN3
103163524	LOC103163524	2535	FZD2
103163527	Tmem185a	84548	TMEM185A
103163554	Prmt6	55170	PRMT6
103163580	LOC103163580	2912	GRM2
103163586	Asf1a	25842	ASF1A
103163592	Gpr17	2840	GPR17
103163618	LOC103163618	6641	SNTB1
103163624	LOC103163624	219990	OOSP2
103163629	Rnf148	378925	RNF148
103163635	Rnf133	168433	RNF133
103163643	Znf446	55663	ZNF446
103163645	Rps5	6193	RPS5
103163647	Znf8	7554	ZNF8
103163648	LOC103163648	10782	ZNF274
103163650	Znf606	80095	ZNF606
103163653	Mzf1	7593	MZF1
103163654	Zbtb45	84878	ZBTB45
103163664	Tas2r3	50831	TAS2R3
103163668	LOC103163668	114800	CCDC85A
103163670	LOC103163670	26297	SERGEF
103163671	LOC103163671	4654	MYOD1
103163673	LOC103163673	3770	KCNJ14
103163675	LOC103163675	2524	FUT2
103163678	LOC103163678	4909	NTF4
103163723	LOC103163723	54863	TOR4A
103163729	LOC103163729	389813	AJM1
103163742	LOC103163742	57567	ZNF319
103163745	LOC103163745	65108	MARCKSL1
103163755	LOC103163755	170082	TCEANC
103163775	LOC103163775	10326	SIRPB1
103163793	LOC103163793	2668	GDNF
103163799	LOC103163799	119032	BORCS7
103163831	LOC103163831	400499	LOC400499
103163868	LOC103163868	83666	PARP9
103163901	LOC103163901	102723796	TLE7
103164000	Fmn1	342184	FMN1
103164052	Chmp1b	57132	CHMP1B
103164067	LOC103164067	57472	CNOT6
103164079	Krtdap	388533	KRTDAP
103164099	LOC103164099	29	ABR
103164123	LOC103164123	55808	ST6GALNAC1
103164182	LOC103164182	56106	PCDHGA10
103164214	Bbc3	27113	BBC3
103164222	Khdc3l	154288	KHDC3L
103164235	Znf479	90321	ZNF766
103164235	Znf479	90827	ZNF479
103164264	Camta1	23261	CAMTA1
103164327	Znf764	92595	ZNF764
103164350	Lmtk3	114783	LMTK3
103164377	LOC103164377	144348	ZNF664
103164428	CUNH4orf54	285556	C4orf54
103164536	LOC103164536	100507679	MUC22
103164556	LOC103164556	7564	ZNF16
103164598	LOC103164598	201516	ZSCAN4
105349233	Synb	405754	ERVFRD-1
107976969	LOC107976969	374946	DRAXIN
107976978	Cntn3	5067	CNTN3
107976981	LOC107976981	4013	VWA5A
107976987	LOC107976987	283111	OR51V1
107976989	LOC107976989	56112	PCDHGA3
107976990	Prpf8	10594	PRPF8
107976996	LOC107976996	5447	POR
107976997	LOC107976997	6252	RTN1
107976998	LOC107976998	26517	TIMM13
107976999	Col4a2	1284	COL4A2
107977000	Rbbp7	5931	RBBP7
107977002	LOC107977002	114815	SORCS1
107977004	LOC107977004	377841	ENTPD8
107977006	Elac2	60528	ELAC2
107977008	LOC107977008	100288814	CLDN34
107977012	Iqcm	285423	IQCM
107977019	LOC107977019	6194	RPS6
107977021	Astn2	23245	ASTN2
107977022	LOC107977022	10877	CFHR4
107977027	Sv2b	9899	SV2B
107977029	LOC107977029	2157	F8
107977034	LOC107977034	646951	MINDY4B
107977039	LOC107977039	1282	COL4A1
107977040	Gucy1a2	2977	GUCY1A2
107977042	LOC107977042	51111	KMT5B
107977056	LOC107977056	441911	OR10J3
107977057	Rhof	54509	RHOF
107977059	Rtl6	84247	RTL6
107977060	Pam16	51025	PAM16
107977063	Hsd17b13	345275	HSD17B13
107977085	LOC107977085	1555	CYP2B6
107977102	Gimap4	55303	GIMAP4
107977104	LOC107977104	219432	OR4C6
107977105	LOC107977105	283365	OR6C6
107977108	LOC107977108	30835	CD209
107977115	LOC107977115	134083	OR2Y1
107977120	LOC107977120	8460	TPST1
107977125	LOC107977125	79897	RPP21
107977126	LOC107977126	6880	TAF9
107977127	LOC107977127	9203	ZMYM3
107977131	LOC107977131	80024	SLC8B1
107977136	LOC107977136	64064	OXCT2
107977139	LOC107977139	9446	GSTO1
107977144	LOC107977144	7771	ZNF112
107977145	LOC107977145	728621	CCDC30
107977146	LOC107977146	9175	MAP3K13
107977149	LOC107977149	55966	AJAP1
107977150	LOC107977150	28956	LAMTOR2
107977151	LOC107977151	158880	USP51
107977154	LOC107977154	128674	PROKR2
107977158	LOC107977158	284697	BTBD8
107977163	LOC107977163	56103	PCDHGB2
107977165	LOC107977165	84985	FAM83A
107977171	LOC107977171	389177	TMEM212
107977173	LOC107977173	83744	ZNF484
107977173	LOC107977173	100287477	LOC100287477
107977174	LOC107977174	7399	USH2A
107977177	LOC107977177	51522	TMEM14C
107977178	LOC107977178	284948	SH2D6
107977194	LOC107977194	7771	ZNF112
107977195	LOC107977195	56139	PCDHA10
107977196	LOC107977196	9034	CCRL2
107977198	LOC107977198	56138	PCDHA11
107977203	LOC107977203	342892	ZNF850
107977243	Higd1c	613227	HIGD1C
107977244	Pms1	5378	PMS1
107977292	Cisd2	493856	CISD2
107977360	LOC107977360	128346	C1orf162
107977373	Sprr4	163778	SPRR4
107977423	LOC107977423	817	CAMK2D
107977453	LOC107977453	6872	TAF1
107977460	Nps	594857	NPS
107977533	LOC107977533	105378220	MARCOL
107977535	LOC107977535	8634	RTCA
107977555	Dnajc5g	285126	DNAJC5G
107977654	LOC107977654	128954	GAB4
107977702	LOC107977702	8383	OR1A1
107977703	Defb124	245937	DEFB124
107977705	LOC107977705	219432	OR4C6
107977711	LOC107977711	7697	ZNF138
107977717	LOC107977717	338751	OR52L1
107977757	LOC107977757	84617	TUBB6
107977837	Bhmg1	388553	BHMG1
107977838	LOC107977838	147912	SIX5
107977929	Npbwr2	2832	NPBWR2
107977948	Snx32	254122	SNX32
107977993	LOC107977993	3336	HSPE1
107978039	Mt3	4504	MT3
107978070	LOC107978070	199720	GGN
107978150	LOC107978150	150590	C2orf15
107978379	LOC107978379	26175	TMEM251
107978447	LOC107978447	105375131	LOC105375131
107978448	LOC107978448	50838	TAS2R13
107978519	LOC107978519	57523	NYNRIN
107978793	LOC107978793	6156	RPL30
107978852	LOC107978852	102723730	LOC102723730
107978906	Umad1	729852	UMAD1
107979127	Rtn4rl2	345193	LRIT3
107979127	Rtn4rl2	349667	RTN4RL2
107979131	LOC107979131	107983991	LOC107983991
107979199	LOC107979199	55351	STK32B
107979283	Apela	100506013	APELA
107979302	LOC107979302	147650	SPACA6
107979324	LOC107979324	105369972	LOC105369972
107979378	Nfe2l3	9603	NFE2L3
107979418	LOC107979418	56099	PCDHGB7
107979419	LOC107979419	56135	PCDHAC1
107979433	LOC107979433	64771	C6orf106
107979436	LOC107979436	84552	PARD6G
107979445	Uts2b	257313	UTS2B
107979496	LOC107979496	9869	SETDB1
107979515	Defb113	245927	DEFB113
107979616	LOC107979616	105373926	LOC105373926
107979616	LOC107979616	105369972	LOC105369972
107979635	LOC107979635	133874	C5orf58
107979701	LOC107979701	107985332	LOC107985332
107979759	Vstm1	284415	VSTM1
107979942	Tex51	101929926	TEX51
107980108	Tas2r42	353164	TAS2R42
107980119	LOC107980119	100129528	MUC8
107980163	LOC107980163	6342	SCP2
107980179	LOC107980179	162461	TMEM92
107980194	LOC107980194	6590	SLPI
107980232	LOC107980232	107986062	LOC107986062
107980232	LOC107980232	107983994	LOC107983994
107980232	LOC107980232	107985956	LOC107985956
107980298	LOC107980298	56100	PCDHGB6
107980301	Znf784	147808	ZNF784
107980372	LOC107980372	56143	PCDHA5
107980394	Znf510	22869	ZNF510
107980395	LOC107980395	23116	TOGARAM1
107980399	LOC107980399	374454	KRT77
3979178	ND4L	4539	ND4L
3979179	ND4	4538	ND4
3979180	ND5	4540	ND5
3979181	ND6	4541	ND6
3979182	CYTB	4519	CYTB
3979183	ND1	4535	ND1
3979184	ND2	4536	ND2
3979185	COX1	4512	COX1
3979186	COX2	4513	COX2
3979187	ATP8	4509	ATP8
3979188	ATP6	4508	ATP6
3979189	COX3	4514	COX3
3979190	ND3	4537	ND3
100682527	Tuba1a	7846	TUBA1A
100682528	Tuba1b	10376	TUBA1B
100689028	Dhfr	1719	DHFR
100689059	Cxcl1	2919	CXCL1
100689100	Cxcl3	2921	CXCL3
100689105	Sumo2	6613	SUMO2
100689105	Sumo2	728825	LOC728825
100689177	Coro7	79585	CORO7
100689295	Dph3	285381	DPH3
100689330	Folr1	2348	FOLR1
100689384	Lhb	3972	LHB
100689477	Actb	60	ACTB
100750350	Ntn1	9423	NTN1
100750381	Aim2	9447	AIM2
100750562	Ccdc188	388849	CCDC188
100750661	Eif1ax	1964	EIF1AX
100750752	Agbl1	123624	AGBL1
100750837	Galnt17	64409	GALNT17
100750856	Prodh	5625	PRODH
100751027	Kit	3815	KIT
100751055	Has2	3037	HAS2
100751118	Mosmo	730094	MOSMO
100751126	Galnt6	11226	GALNT6
100751142	Rps27l	51065	RPS27L
100751480	Sirpa	140885	SIRPA
100751497	Rap1a	5906	RAP1A
100751871	Rdh16	8608	RDH16
100751927	Tmem183a	92703	TMEM183A
100752016	Mettl2a	339175	METTL2A
100752067	Sik1	150094	SIK1
100752070	Abcc6	368	ABCC6
100752221	Fntb	2342	FNTB
100752322	Aarsd1	80755	AARSD1
100752546	Spn	6693	SPN
100752621	Rundc1	146923	RUNDC1
100752634	Nbl1	4681	NBL1
100752650	Ptcd1	26024	PTCD1
100752661	Efhd2	79180	EFHD2
100752735	Col12a1	1303	COL12A1
100752848	Slx1a	548593	SLX1A
100753049	Usp18	11274	USP18
100753090	Rpl36al	6166	RPL36AL
100753105	Miga2	84895	MIGA2
100753131	Nudt4	11163	NUDT4
100753137	H3f3a	3020	H3F3A
100753238	Pcdhgc5	56097	PCDHGC5
100753576	Trim16	10626	TRIM16
100753606	Pde6h	5149	PDE6H
100754107	Epb41l4a	64097	EPB41L4A
100754189	Trpm8	79054	TRPM8
100754479	Vwa3a	146177	VWA3A
100754500	Tmprss15	5651	TMPRSS15
100754543	Rab11b	9230	RAB11B
100754596	Igll5	100423062	IGLL5
100754760	Best4	266675	BEST4
100754998	Pou5f1	5460	POU5F1
100755139	Enosf1	55556	ENOSF1
100755142	Mmp10	4319	MMP10
100755147	Bscl2	26580	BSCL2
100755201	Neto2	81831	NETO2
100755205	Qprt	23475	QPRT
100755514	Fam213b	127281	FAM213B
100755640	Cxcr2	3579	CXCR2
100755690	Slc52a2	79581	SLC52A2
100755690	Slc52a2	55065	SLC52A1
100755701	Sap25	100316904	SAP25
100755758	Tmem191c	645426	TMEM191C
100755888	Zcchc18	644353	ZCCHC18
100755917	Pms2	5395	PMS2
100755917	Pms2	107984056	LOC107984056
100755966	Nt5c1b	93034	NT5C1B
100756059	Ypel2	388403	YPEL2
100756154	Dpep3	64180	DPEP3
100756430	Cpne1	8904	CPNE1
100756430	Cpne1	10137	RBM12
100756436	Pmf1	11243	PMF1
100756445	Arhgef5	7984	ARHGEF5
100756574	Zan	7455	ZAN
100756717	Atad2	29028	ATAD2
100756762	Scgb2a2	4250	SCGB2A2
100756830	Reep6	92840	REEP6
100756921	Hp	3240	HP
100756934	Slc35b1	10237	SLC35B1
100757284	Defb136	613210	DEFB136
100757400	Ppp2cb	5516	PPP2CB
100757430	H3f3b	3021	H3F3B
100757523	Ube2d2	7322	UBE2D2
100757570	Defb135	613209	DEFB135
100757652	Ropn1	54763	ROPN1
100757652	Ropn1	152015	ROPN1B
100757747	Klhl35	283212	KLHL35
100757786	Ccdc74b	91409	CCDC74B
100757815	Atp5mg	10632	ATP5MG
100757825	Ifitm3	10410	IFITM3
100757893	Tmeff1	8577	TMEFF1
100757962	Cdkl3	51265	CDKL3
100757979	Fam72a	729533	FAM72A
100758056	Fpr1	2357	FPR1
100758105	Rbm4b	83759	RBM4B
100758252	Ube2b	7320	UBE2B
100758328	Mthfs	10588	MTHFS
100758341	Fcn1	2219	FCN1
100758361	Mdp1	145553	MDP1
100758461	Lhfpl3	375612	LHFPL3
100758530	Ankrd2	26287	ANKRD2
100758568	Runx3	864	RUNX3
100758575	Acta2	59	ACTA2
100758775	Phip	55023	PHIP
100758807	Tmprss11d	9407	TMPRSS11D
100758827	Sdr42e2	100288072	SDR42E2
100758863	Uhrf1bp1	54887	UHRF1BP1
100758955	Nxpe3	91775	NXPE3
100758984	Pak6	56924	PAK6
100759243	Cryga	1418	CRYGA
100759324	Podnl1	79883	PODNL1
100759432	Tubg1	7283	TUBG1
100759659	Syt15	83849	SYT15
100759659	Syt15	102724488	LOC102724488
100759808	Ypel1	29799	YPEL1
100759852	Smim11a	54065	SMIM11A
100759933	Cxcl6	6372	CXCL6
100760077	Rpl26	6154	RPL26
100760137	Aqp7	364	AQP7
100760199	Lims1	3987	LIMS1
100760318	Rptn	126638	RPTN
100760318	Rptn	7062	TCHH
100760460	Plch1	23007	PLCH1
100760510	Hspa1a	3303	HSPA1A
100760510	Hspa1a	3304	HSPA1B
100760731	Plcb2	5330	PLCB2
100760810	Ppp1ca	5499	PPP1CA
100761304	Esrra	2101	ESRRA
100761444	Mst1	4485	MST1
100761634	Kiaa2013	90231	KIAA2013
100761704	Rraga	10670	RRAGA
100761889	Tubb2a	7280	TUBB2A
100761931	Dyrk3	8444	DYRK3
100761995	Cdrt1	374286	CDRT1
100761995	Cdrt1	10517	FBXW10
100762141	Cbs	875	CBS
100762174	Chac1	79094	CHAC1
100762211	Trhde	29953	TRHDE
100762227	Nfatc2	4773	NFATC2
100762256	Ankrd13d	338692	ANKRD13D
100762284	Tvp23b	51030	TVP23B
100762424	Gatd3a	8209	GATD3A
100762633	Cryaa	1409	CRYAA
100762749	Calm3	808	CALM3
100762797	Rhoa	387	RHOA
100762902	Pwp2	5822	PWP2
100762902	Pwp2	102724159	LOC102724159
100762963	Ugt2a1	10941	UGT2A1
100763027	Parva	55742	PARVA
100763157	Ptma	5757	PTMA
100763157	Ptma	100506248	LOC100506248
100763309	Tmtc1	83857	TMTC1
100763332	Aldh3b2	222	ALDH3B2
100763512	Plscr2	57047	PLSCR2
100763737	Slc35g6	643664	SLC35G6
100763795	Stk3	6788	STK3
100763802	Ggt1	2678	GGT1
100763978	Zc3h11a	9877	ZC3H11A
100764022	Actg1	71	ACTG1
100764306	Bivm	54841	BIVM
100764364	Prss48	345062	PRSS48
100764435	Krt86	3892	KRT86
100764643	Zkscan7	55888	ZKSCAN7
100764745	Slc12a7	10723	SLC12A7
100764811	Pde6g	5148	PDE6G
100764912	Polr3e	55718	POLR3E
100764983	Cdkn2a	1029	CDKN2A
100765005	Znf583	147949	ZNF583
100765014	Klhl23	151230	KLHL23
100765163	Ddt	1652	DDT
100765247	Galnt4	8693	GALNT4
100765281	Calm2	805	CALM2
100765385	Eef2k	101930123	LOC101930123
100765385	Eef2k	29904	EEF2K
100765425	Rps27	6232	RPS27
100765630	Pttg1	9232	PTTG1
100765677	Cdr2	1039	CDR2
100765707	Acy1	95	ACY1
100765791	Asnsd1	54529	ASNSD1
100765808	Rasa4b	100271927	RASA4B
100765808	Rasa4b	10156	RASA4
100765841	Asah2	56624	ASAH2
100766003	Znf862	643641	ZNF862
100766003	Znf862	155066	ATP6V0E2
100766015	U2af1	7307	U2AF1
100766084	Ppp2ca	5515	PPP2CA
100766101	Polr2j	5439	POLR2J
100766107	Xcl1	6375	XCL1
100766313	Myo1g	64005	MYO1G
100766364	Eif5a	1984	EIF5A
100766388	Actc1	70	ACTC1
100766432	Spaca5	389852	SPACA5
100766442	Ndufc2	4718	NDUFC2
100766467	Magoh	4116	MAGOH
100766470	Ddx19b	11269	DDX19B
100766519	Gpx6	257202	GPX6
100766724	Flvcr1	28982	FLVCR1
100766810	Gpx5	2880	GPX5
100766849	Bmp3	651	BMP3
100766951	Kiaa2012	100652824	KIAA2012
100767114	Rab11a	8766	RAB11A
100767299	Gprasp2	114928	GPRASP2
100767422	Palm2	114299	PALM2
100767422	Palm2	11217	AKAP2
100767445	Mecr	51102	MECR
100767503	Pak1	5058	PAK1
100767527	Acadvl	37	ACADVL
100767615	Sgk3	23678	SGK3
100767681	Erbb3	2065	ERBB3
100767686	Tuba4a	7277	TUBA4A
100767763	Sohlh2	54937	SOHLH2
100767842	Znf385b	151126	ZNF385B
100767925	Tbc1d7	51256	TBC1D7
100767971	Rps26	6231	RPS26
100768056	Steap1	26872	STEAP1
100768092	Dph3	285381	DPH3
100768262	Opn1lw	5956	OPN1LW
100768359	Kcnn4	3783	KCNN4
100768369	Adra2a	150	ADRA2A
100768374	Hbe1	3046	HBE1
100768476	C1r	715	C1R
100768517	Bmp6	654	BMP6
100768559	Camkk1	84254	CAMKK1
100768570	Mia2	4253	MIA2
100768618	Icoslg	23308	ICOSLG
100768632	Rcc1l	81554	RCC1L
100768643	Tceal5	340543	TCEAL5
100768695	Dnah17	8632	DNAH17
100768744	Actg2	72	ACTG2
100768765	Nlrp2	55655	NLRP2
100768768	Syne1	23345	SYNE1
100768773	Sdk1	221935	SDK1
100768825	Tnni3k	51086	TNNI3K
100768870	Ocm2	4951	OCM2
100768928	Nt5c3a	51251	NT5C3A
100769097	Kiaa1107	23285	KIAA1107
100769133	Nxpe2	120406	NXPE2
100769158	Slc6a17	388662	SLC6A17
100769184	Ston1	11037	STON1
100769317	Mrpl23	6150	MRPL23
100769340	Lgals9	3965	LGALS9
100769370	Scnm1	79005	SCNM1
100769542	Rap1b	5908	RAP1B
100769585	Gnmt	27232	GNMT
100769810	Map1lc3b	81631	MAP1LC3B
100769995	Kif4a	24137	KIF4A
100770318	Agap1	116987	AGAP1
100770534	Gh1	2688	GH1
100770570	Slc2a3	6515	SLC2A3
100770600	Pdlim5	10611	PDLIM5
100770725	Ccl27	10850	CCL27
100770790	Scgb1c1	147199	SCGB1C1
100770826	Chmp3	51652	CHMP3
100771038	Ece2	9718	ECE2
100771065	Rcc2	55920	RCC2
100771090	Zcchc12	170261	ZCCHC12
100771317	Dhx36	170506	DHX36
100771374	Spta1	6708	SPTA1
100771691	Znf239	8187	ZNF239
100771737	Cldn1	9076	CLDN1
100771772	Calm1	801	CALM1
100771952	Utp14a	10813	UTP14A
100772021	Myzap	100820829	MYZAP
100772366	Atp5mc2	517	ATP5MC2
100772385	Dock4	9732	DOCK4
100772476	Apobec3b	9582	APOBEC3B
100772549	Pdxdc1	23042	PDXDC1
100772672	Magohb	55110	MAGOHB
100772860	Eya1	2138	EYA1
100772867	Eef2kmt	196483	EEF2KMT
100773110	Tjp1	7082	TJP1
100773163	Adamts19	171019	ADAMTS19
100773366	Npy4r2	100996758	NPY4R2
100773366	Npy4r2	105379861	LOC105379861
100773451	Zkscan1	7586	ZKSCAN1
100773605	Zdhhc14	79683	ZDHHC14
100773709	Asb3	51130	ASB3
100773709	Asb3	100302652	GPR75-ASB3
100773954	Kcnj12	3768	KCNJ12
100773954	Kcnj12	100134444	KCNJ18
100774028	Ptprq	374462	PTPRQ
100774035	Rapgefl1	51195	RAPGEFL1
100774042	Tbc1d9	23158	TBC1D9
100774072	Txk	7294	TXK
100774121	Abcc5	10057	ABCC5
100774155	Setdb2	83852	SETDB2
100774241	Fam25a	643161	FAM25A
100774298	Slco1b3	28234	SLCO1B3
100774520	Syngr4	23546	SYNGR4
100774547	Ppp1cc	5501	PPP1CC
100774644	Ttll3	26140	TTLL3
100774717	Rhoc	389	RHOC
100774837	Fahd2a	51011	FAHD2A
100774847	Ckb	1152	CKB
103158583	Znf286a	57335	ZNF286A
103159384	C2cd4a	145741	C2CD4A
103159665	Rpl39	6170	RPL39
103163644	Znf324	25799	ZNF324
103163646	Zscan22	342945	ZSCAN22
107979660	Aadat	51166	AADAT
107977046	Add3	120	ADD3
100765200	Adig	149685	ADIG
103164574	LOC103164574	4299	AFF1
100757002	Aggf1	55109	AGGF1
100750798	Agtr1	185	AGTR1
100752400	Ahnak2	113146	AHNAK2
100753051	Akain1	642597	AKAIN1
100763759	Akap14	158798	AKAP14
100769666	Akap17a	8227	AKAP17A
100769666	Akap17a	107985692	LOC107985692
100770020	Alx3	257	ALX3
100774442	Anapc15	25906	ANAPC15
100772824	Angptl6	83854	ANGPTL6
100760434	Ankrd63	100131244	ANKRD63
103161284	Anks1b	56899	ANKS1B
100773073	LOC100773073	653145	ANXA8
100755236	Ap1ar	55435	AP1AR
100767439	LOC100767439	80833	APOL3
100767734	LOC100767734	80833	APOL3
100775029	LOC100775029	80833	APOL3
100773016	Apold1	81575	APOLD1
100756104	Arglu1	55082	ARGLU1
100751745	Atoh8	84913	ATOH8
100760559	LOC100760559	113451	AZIN2
100774798	Baalc	79870	BAALC
100774052	Barhl1	56751	BARHL1
107980193	Bcas1	8537	BCAS1
100751077	Bcl3	602	BCL3
100751252	Becn2	441925	BECN2
100770224	Bet1l	51272	BET1L
100759250	Bhlhe41	79365	BHLHE41
100770374	Bola2b	654483	BOLA2B
100770374	Bola2b	107984053	LOC107984053
100753755	Bpifa1	51297	BPIFA1
100765650	LOC100765650	696	BTN1A1
100772154	LOC100772154	10385	BTN2A2
100762433	Btnl10	100129094	BTNL10
100765734	Bysl	705	BYSL
107978234	C1galt1c1l	728819	C1GALT1C1L
100764222	C1qtnf4	114900	C1QTNF4
100760153	LOC100760153	811	CALR
100756554	Cbx4	8535	CBX4
100762691	Ccdc121	79635	CCDC121
100751702	Ccdc162p	221262	CCDC162P
103162099	Ccdc168	643677	CCDC168
100758950	Ccdc61	729440	CCDC61
100750517	Ccdc85a	114800	CCDC85A
100769004	Ccdc85c	317762	CCDC85C
103161431	Ccl26	10344	CCL26
100770932	Cd177	57126	CD177
100770481	Cdc42se2	56990	CDC42SE2
103164177	Cdkn1c	1028	CDKN1C
100775099	Ceacam21	90273	CEACAM21
100770190	Cebpg	1054	CEBPG
103161504	LOC103161504	56853	CELF4
103161504	LOC103161504	107985117	LOC107985117
103162716	LOC103162716	1952	CELSR2
100772850	LOC100772850	55835	CENPJ
100765487	LOC100765487	378708	CENPS
100761123	Cenpv	201161	CENPV
100763131	Cfap20	29105	CFAP20
107977446	Cfap299	255119	CFAP299
100750633	Chia	27159	CHIA
103160703	LOC103160703	148113	CILP2
100773955	Cited2	10370	CITED2
100765595	LOC100765595	348174	CLEC18A
103160461	LOC103160461	387836	CLEC2A
100770823	LOC100770823	154790	CLEC2L
100771718	LOC100771718	50856	CLEC4A
100768398	Cnnm1	26507	CNNM1
100772518	Cnnm3	26505	CNNM3
100756315	Coprs	55352	COPRS
100761728	Copz2	51226	COPZ2
100772783	Cr1l	1379	CR1L
100763322	Crebzf	58487	CREBZF
100767159	Crtap	10491	CRTAP
103164367	Cspp1	79848	CSPP1
103162615	Ctbs	1486	CTBS
100768431	LOC100768431	8029	CUBN
100750942	Cxxc4	80319	CXXC4
100751261	LOC100751261	80777	CYB5B
100754043	LOC100754043	54205	CYCS
100757225	Cyyr1	116159	CYYR1
100764386	Dcaf12l2	340578	DCAF12L2
107980131	Dcdc2	51473	DCDC2
100773161	Ddx39b	7919	DDX39B
103164024	Deptor	64798	DEPTOR
103164072	Dmpk	1760	DMPK
100757796	Dmwd	1762	DMWD
100755138	Dnajb3	414061	DNAJB3
100755283	Dpcr1	135656	DPCR1
100760093	Dppa2	151871	DPPA2
100755361	LOC100755361	63904	DUSP21
103159492	Ebln2	55096	EBLN2
107980167	Efcc1	79825	EFCC1
100772704	Egln1	54583	EGLN1
100753761	LOC100753761	10209	EIF1
100764637	LOC100764637	10209	EIF1
100754077	LOC100754077	8663	EIF3C
100766778	Eif4e1b	253314	EIF4E1B
100758365	Eif5b	9669	EIF5B
107980191	Eln	2006	ELN
100750961	Emx2	2018	EMX2
103163841	En1	2019	EN1
100773986	En2	2020	EN2
100764639	Epop	100170841	EPOP
100757865	Erbb4	2066	ERBB4
100763592	Ergic2	51290	ERGIC2
100759401	Evx2	344191	EVX2
100771715	Fam110d	79927	FAM110D
100767817	Fam117b	150864	FAM117B
100769400	Fam169b	283777	FAM169B
100762527	Fam171a2	284069	FAM171A2
100761518	Fam8a1	51439	FAM8A1
103162633	Fam90a1	55138	FAM90A1
103158823	Fam91a1	157769	FAM91A1
100757296	Fbxl17	64839	FBXL17
103163837	Fbxl22	283807	FBXL22
100770350	Fbxo27	126433	FBXO27
100768356	Fcer1g	2207	FCER1G
107979241	Fcn3	8547	FCN3
100750702	Fev	54738	FEV
100767099	Fgf16	8823	FGF16
100757429	Fgf2	2247	FGF2
100757734	Fgf3	2248	FGF3
100758023	Fgf4	2249	FGF4
100756899	Fjx1	24147	FJX1
100765659	Fndc10	643988	FNDC10
100758340	LOC100758340	2358	FPR2
103160455	Frat1	10023	FRAT1
100750569	Frmd1	79981	FRMD1
103162996	Galr1	2587	GALR1
107980344	Galr3	8484	GALR3
100759100	LOC100759100	2597	GAPDH
100768672	Gbx2	2637	GBX2
107977049	Gdf5	8200	GDF5
100764600	LOC100764600	2710	GK
100756281	Gnb2	2783	GNB2
100774382	Gng13	51764	GNG13
103158636	Golm1	51280	GOLM1
100773711	Golt1b	51026	GOLT1B
100759460	Gpihbp1	338328	GPIHBP1
103163106	Gpr162	27239	GPR162
100750615	Grin2d	2906	GRIN2D
100758817	Grm8	2918	GRM8
103160525	Gsc2	2928	GSC2
100771702	LOC100771702	2966	GTF2H2
100765811	LOC100765811	3002	GZMB
100767952	Hand1	9421	HAND1
100767796	LOC100767796	3043	HBB
100765472	LOC100765472	338442	HCAR2
103158909	LOC103158909	9146	HGS
