MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:98743	Thrb	thyroid hormone receptor beta	14		nuclear receptor activity			IBA	MGI:103076 MGI:1352463 MGI:1352464 MGI:97747 MGI:97856 MGI:98742 MGI:98743 O62807 O75469 P10276 P10827 P10828 P11473 P37231 PTN001182089 Q03181 Q07869 Q13133 Q14994 Q96RI1 RGD:1583230 RGD:3369 RGD:3858 RGD:3959 RGD:628831 RGD:69057 	J:161428 	
MGI:98743	Thrb	thyroid hormone receptor beta	14		nuclear receptor activity	uses CHEBI:18258		IMP	MGI:2657173 	J:159022 	
MGI:98743	Thrb	thyroid hormone receptor beta	14		nuclear receptor activity			ISO	RGD:3858 	J:155856 	
MGI:98743	Thrb	thyroid hormone receptor beta	14		nuclear receptor activity			ISO	P10828 	J:164563 	
MGI:98743	Thrb	thyroid hormone receptor beta	14		nuclear receptor activity			ISS	P10828 	J:342587 	
MGI:98743	Thrb	thyroid hormone receptor beta	14		nuclear receptor activity			TAS		J:42911 	
MGI:98743	Thrb	thyroid hormone receptor beta	14		nuclear receptor activity			TAS		J:51466 	
MGI:98743	Thrb	thyroid hormone receptor beta	14		nuclear receptor activity			TAS		J:52829 	
MGI:98743	Thrb	thyroid hormone receptor beta	14		nuclear receptor activity			TAS		J:56668 	
MGI:98743	Thrb	thyroid hormone receptor beta	14		nuclear receptor activity			TAS		J:63101 	
MGI:98769	Tlx1	T cell leukemia, homeobox 1	19		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:98769 O43763 PTN001215631 	J:161428 	
MGI:1350935	Tlx2	T cell leukemia, homeobox 2	6		DNA-binding transcription activator activity, RNA polymerase II-specific			IEA	ENSP00000233638 O43763 	J:342605 	
MGI:1350935	Tlx2	T cell leukemia, homeobox 2	6		DNA-binding transcription activator activity, RNA polymerase II-specific			ISO	O43763 	J:164563 	
MGI:1350935	Tlx2	T cell leukemia, homeobox 2	6		DNA-binding transcription factor activity			ISA	M75952 	J:11834 	
MGI:1350935	Tlx2	T cell leukemia, homeobox 2	6		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:98769 O43763 PTN001215631 	J:161428 	
MGI:1351209	Tlx3	T cell leukemia, homeobox 3	11		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:98769 O43763 PTN001215631 	J:161428 	
MGI:98834	Trp53	transformation related protein 53	11		DNA-binding transcription activator activity, RNA polymerase II-specific	uses Pierce1		IDA		J:167598 	
MGI:98834	Trp53	transformation related protein 53	11		DNA-binding transcription activator activity, RNA polymerase II-specific	happens in spermatid,uses Spata18		IDA		J:171002 	
MGI:98834	Trp53	transformation related protein 53	11		DNA-binding transcription activator activity, RNA polymerase II-specific	uses Bbc3		IGI	MGI:1096393 	J:115191 	
MGI:98834	Trp53	transformation related protein 53	11		DNA-binding transcription activator activity, RNA polymerase II-specific			ISO	P04637 	J:164563 	
MGI:98834	Trp53	transformation related protein 53	11		DNA-binding transcription factor activity			IDA		J:104726 	
MGI:98834	Trp53	transformation related protein 53	11		DNA-binding transcription factor activity			IDA		J:106848 	
MGI:98834	Trp53	transformation related protein 53	11		DNA-binding transcription factor activity			IDA		J:78076 	
MGI:98834	Trp53	transformation related protein 53	11		DNA-binding transcription factor activity			ISO	P04637 	J:164563 	
MGI:98834	Trp53	transformation related protein 53	11		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:1330810 MGI:98834 O15350 P04637 PTN000893833 	J:161428 	
MGI:98834	Trp53	transformation related protein 53	11		DNA-binding transcription factor activity, RNA polymerase II-specific			ISO	P04637 	J:164563 	
MGI:98834	Trp53	transformation related protein 53	11		DNA-binding transcription repressor activity, RNA polymerase II-specific			IEA	ENSP00000269305 P04637 	J:342605 	
MGI:98834	Trp53	transformation related protein 53	11		DNA-binding transcription repressor activity, RNA polymerase II-specific			ISO	P04637 	J:164563 	
MGI:1330810	Trp63	transformation related protein 63	16		DNA-binding transcription activator activity, RNA polymerase II-specific			IDA		J:177729 	
MGI:1330810	Trp63	transformation related protein 63	16		DNA-binding transcription factor activity			ISO	RGD:620863 	J:155856 	
MGI:1330810	Trp63	transformation related protein 63	16		DNA-binding transcription factor activity			ISO	Q9H3D4 	J:164563 	
MGI:1330810	Trp63	transformation related protein 63	16		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	P04637 MGI:1330810 MGI:98834 O15350 PTN000893833 	J:161428 	
MGI:1336991	Trp73	transformation related protein 73	4		DNA-binding transcription activator activity, RNA polymerase II-specific			ISO	O15350 	J:164563 	
MGI:1336991	Trp73	transformation related protein 73	4		DNA-binding transcription factor activity			IDA		J:104726 	
MGI:1336991	Trp73	transformation related protein 73	4		DNA-binding transcription factor activity			ISO	O15350 	J:105215 	
MGI:1336991	Trp73	transformation related protein 73	4		DNA-binding transcription factor activity			ISO	O15350 	J:164563 	
MGI:1336991	Trp73	transformation related protein 73	4		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:1330810 MGI:98834 O15350 P04637 PTN000893833 	J:161428 	
MGI:1336991	Trp73	transformation related protein 73	4		DNA-binding transcription factor activity, RNA polymerase II-specific			ISO	O15350 	J:164563 	
MGI:1336991	Trp73	transformation related protein 73	4		DNA-binding transcription factor activity, RNA polymerase II-specific			ISS	O15350 	J:342587 	
MGI:1927616	Trps1	transcriptional repressor GATA binding 1	15		DNA-binding transcription factor activity			IEA	IPR028440 	J:72247 	
MGI:1927616	Trps1	transcriptional repressor GATA binding 1	15		DNA-binding transcription repressor activity, RNA polymerase II-specific			ISO	Q9UHF7 	J:164563 	
MGI:1346031	Tshz1	teashirt zinc finger family member 1	18		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	PTN000281113 	J:161428 	
MGI:2153084	Tshz2	teashirt zinc finger family member 2	2		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	PTN000281113 	J:161428 	
MGI:2442819	Tshz3	teashirt zinc finger family member 3	7		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	PTN000281113 	J:161428 	
MGI:98872	Twist1	twist basic helix-loop-helix transcription factor 1	12		DNA-binding transcription activator activity, RNA polymerase II-specific			TAS		J:180494 	
MGI:98872	Twist1	twist basic helix-loop-helix transcription factor 1	12		DNA-binding transcription factor activity			IDA		J:161110 	
MGI:98872	Twist1	twist basic helix-loop-helix transcription factor 1	12		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:102934 MGI:103577 MGI:103580 MGI:104664 MGI:1202715 MGI:1328312 MGI:1333884 MGI:1349421 MGI:2150010 O43680 O96004 P61296 PTN002360678 Q15672 Q7RTU7 RGD:621207 	J:161428 	
MGI:98872	Twist1	twist basic helix-loop-helix transcription factor 1	12		DNA-binding transcription factor activity, RNA polymerase II-specific			ISO	Q15672 	J:164563 	
MGI:98872	Twist1	twist basic helix-loop-helix transcription factor 1	12		DNA-binding transcription repressor activity			IEA	ENSP00000242261 Q15672 	J:342605 	
MGI:98872	Twist1	twist basic helix-loop-helix transcription factor 1	12		DNA-binding transcription repressor activity			ISO	Q15672 	J:164563 	
MGI:104685	Twist2	twist basic helix-loop-helix transcription factor 2	1		DNA-binding transcription factor activity			IDA		J:29655 	
MGI:104685	Twist2	twist basic helix-loop-helix transcription factor 2	1		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:102934 MGI:103577 MGI:103580 MGI:104664 MGI:1202715 MGI:1328312 MGI:1333884 MGI:1349421 MGI:2150010 O43680 O96004 P61296 PTN002360678 Q15672 Q7RTU7 RGD:621207 	J:161428 	
MGI:104889	Ubp1	upstream binding protein 1	9		DNA-binding transcription activator activity, RNA polymerase II-specific			IBA	MGI:98509 PTN000112980 Q6ISB3 Q8TE85 Q9NZI5 Q9NZI7 	J:161428 	
MGI:108013	Uncx	UNC homeobox	5		DNA-binding transcription factor activity, RNA polymerase II-specific			IEA	IPR017970 	J:72247 	
MGI:99542	Usf1	upstream transcription factor 1	1		DNA-binding transcription factor activity			IDA		J:96156 	
MGI:99542	Usf1	upstream transcription factor 1	1		DNA-binding transcription factor activity			ISO	RGD:620974 	J:155856 	
MGI:99542	Usf1	upstream transcription factor 1	1		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	P22415 PTN005279606 Q15853 	J:161428 	
MGI:99542	Usf1	upstream transcription factor 1	1	contributes_to	DNA-binding transcription factor activity, RNA polymerase II-specific			ISO	RGD:620974 	J:155856 	
MGI:99542	Usf1	upstream transcription factor 1	1		DNA-binding transcription factor activity, RNA polymerase II-specific			ISO	P22415 	J:164563 	
MGI:99961	Usf2	upstream transcription factor 2	7		DNA-binding transcription factor activity			ISO	RGD:620975 	J:155856 	
MGI:99961	Usf2	upstream transcription factor 2	7		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	P22415 PTN005279606 Q15853 	J:161428 	
MGI:99961	Usf2	upstream transcription factor 2	7	contributes_to	DNA-binding transcription factor activity, RNA polymerase II-specific			ISO	RGD:620975 	J:155856 	
MGI:99961	Usf2	upstream transcription factor 2	7		DNA-binding transcription factor activity, RNA polymerase II-specific			ISO	Q15853 	J:164563 	
MGI:2685454	Usf3	upstream transcription factor family member 3	16		DNA-binding transcription activator activity, RNA polymerase II-specific			IBA	PTN002931074 Q68DE3 	J:161428 	
MGI:2685454	Usf3	upstream transcription factor family member 3	16		DNA-binding transcription activator activity, RNA polymerase II-specific			ISO	Q68DE3 	J:164563 	
MGI:1277163	Vax1	ventral anterior homeobox 1	19		DNA-binding transcription factor activity			IMP	MGI:1859863 	J:58996 	
MGI:1277163	Vax1	ventral anterior homeobox 1	19		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:1277163 MGI:1346018 MGI:95842 PTN001216730 	J:161428 	
MGI:1277163	Vax1	ventral anterior homeobox 1	19		DNA-binding transcription repressor activity, RNA polymerase II-specific			IDA		J:98488 	
MGI:1346018	Vax2	ventral anterior homeobox 2	6		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:1277163 MGI:1346018 MGI:95842 PTN001216730 	J:161428 	
MGI:1346018	Vax2	ventral anterior homeobox 2	6		DNA-binding transcription repressor activity, RNA polymerase II-specific			IDA		J:98488 	
MGI:103076	Vdr	vitamin D (1,25-dihydroxyvitamin D3) receptor	15		bile acid nuclear receptor activity			IEA	ENSP00000449573 P11473 	J:342605 	
MGI:103076	Vdr	vitamin D (1,25-dihydroxyvitamin D3) receptor	15		bile acid nuclear receptor activity			ISO	P11473 	J:164563 	
MGI:103076	Vdr	vitamin D (1,25-dihydroxyvitamin D3) receptor	15	contributes_to	DNA-binding transcription factor activity			ISO	P11473 	J:164563 	
MGI:103076	Vdr	vitamin D (1,25-dihydroxyvitamin D3) receptor	15		nuclear receptor activity			IBA	MGI:103076 MGI:1352463 MGI:1352464 MGI:97747 MGI:97856 MGI:98742 MGI:98743 O62807 O75469 P10276 P10827 P10828 P11473 P37231 PTN001182089 Q03181 Q07869 Q13133 Q14994 Q96RI1 RGD:1583230 RGD:3369 RGD:3858 RGD:3959 RGD:628831 RGD:69057 	J:161428 	
MGI:103076	Vdr	vitamin D (1,25-dihydroxyvitamin D3) receptor	15		nuclear receptor activity			IDA		J:94471 	
MGI:103076	Vdr	vitamin D (1,25-dihydroxyvitamin D3) receptor	15		nuclear receptor activity			ISO	RGD:3959 	J:155856 	
MGI:103076	Vdr	vitamin D (1,25-dihydroxyvitamin D3) receptor	15		nuclear receptor activity			ISO	P11473 	J:164563 	
MGI:103076	Vdr	vitamin D (1,25-dihydroxyvitamin D3) receptor	15		nuclear receptor activity			ISS	P11473 	J:342587 	
MGI:1313291	Vezf1	vascular endothelial zinc finger 1	11		DNA-binding transcription activator activity, RNA polymerase II-specific			ISO	Q14119 	J:164563 	
MGI:1313291	Vezf1	vascular endothelial zinc finger 1	11		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	PTN001972500 Q14119 	J:161428 	
MGI:1890816	Vsx1	visual system homeobox 1	2		DNA-binding transcription factor activity, RNA polymerase II-specific			IEA	IPR017970 	J:72247 	
MGI:88401	Vsx2	visual system homeobox 2	12		DNA-binding transcription factor activity, RNA polymerase II-specific			IEA	IPR017970 	J:72247 	
MGI:88401	Vsx2	visual system homeobox 2	12		DNA-binding transcription repressor activity, RNA polymerase II-specific			ISO	P58304 	J:164563 	
MGI:1332638	Wiz	widely-interspaced zinc finger motifs	17		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	O95785 PTN001227251 Q9H582 S000001048 S000002871 	J:161428 	
MGI:98968	Wt1	WT1 transcription factor	2		DNA-binding transcription activator activity, RNA polymerase II-specific	uses UniProtKB:Q63934		IDA		J:175204 	
MGI:98968	Wt1	WT1 transcription factor	2		DNA-binding transcription activator activity, RNA polymerase II-specific	uses UniProtKB:Q8K007		IDA		J:180645 	
MGI:98968	Wt1	WT1 transcription factor	2		DNA-binding transcription activator activity, RNA polymerase II-specific			ISO	P19544 	J:164563 	
MGI:98968	Wt1	WT1 transcription factor	2		DNA-binding transcription factor activity	uses UniProtKB:P08046		IDA		J:155370 	
MGI:98968	Wt1	WT1 transcription factor	2		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	A0A0G2K5M1 MGI:1277166 MGI:1306780 MGI:1333796 MGI:1333856 MGI:1338056 MGI:1342287 MGI:1342771 MGI:1354948 MGI:1927715 MGI:2153049 MGI:2153568 MGI:2181068 MGI:95295 MGI:95296 MGI:98372 MGI:98968 O14901 O43474 O75840 O95600 P08047 P11161 P18146 P19544 PTN004619861 Q02086 Q05215 Q13118 Q13887 Q99612 Q9UIH9 Q9Y4X4 Q9Y5W3 RGD:2544 RGD:621445 	J:161428 	
MGI:98970	Xbp1	X-box binding protein 1	11		DNA-binding transcription factor activity	is a part of positive regulation of transcription by RNA polymerase II	PR:O35426-2	IDA		J:217988 	
MGI:98970	Xbp1	X-box binding protein 1	11		DNA-binding transcription factor activity			ISO	RGD:1303073 	J:155856 	
MGI:98970	Xbp1	X-box binding protein 1	11		DNA-binding transcription factor activity			ISO	P17861 	J:164563 	
MGI:98970	Xbp1	X-box binding protein 1	11		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:98970 PTN000999262 	J:161428 	
MGI:98970	Xbp1	X-box binding protein 1	11		DNA-binding transcription factor activity, RNA polymerase II-specific	uses Ufm1		IDA		J:195351 	
MGI:1926195	Ylpm1	YLP motif containing 1	12		DNA-binding transcription repressor activity, RNA polymerase II-specific	uses Tert		IDA		J:95047 	
MGI:99150	Yy1	YY1 transcription factor	12		DNA-binding transcription activator activity, RNA polymerase II-specific			IEA	ENSP00000262238 P25490 	J:342605 	
MGI:99150	Yy1	YY1 transcription factor	12		DNA-binding transcription activator activity, RNA polymerase II-specific			ISO	P25490 	J:164563 	
MGI:99150	Yy1	YY1 transcription factor	12		DNA-binding transcription factor activity			IDA		J:75034 	
MGI:99150	Yy1	YY1 transcription factor	12		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:99150 MGI:99187 O15391 P25490 PTN000360827 S000002450 	J:161428 	
MGI:99150	Yy1	YY1 transcription factor	12		DNA-binding transcription factor activity, RNA polymerase II-specific			ISO	P25490 	J:164563 	
MGI:99150	Yy1	YY1 transcription factor	12		DNA-binding transcription repressor activity, RNA polymerase II-specific			IDA		J:196266 	
MGI:99150	Yy1	YY1 transcription factor	12		DNA-binding transcription repressor activity, RNA polymerase II-specific	happens in macrophage,uses RNAcentral:URS0000723DBB_10090		IDA		J:229793 	
MGI:3837947	Yy2	Yy2 transcription factor	X		DNA-binding transcription activator activity, RNA polymerase II-specific			ISO	O15391 	J:164563 	
MGI:3837947	Yy2	Yy2 transcription factor	X		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:99150 MGI:99187 O15391 P25490 PTN000360827 S000002450 	J:161428 	
MGI:2682302	Zbed4	zinc finger, BED type containing 4	15		DNA-binding transcription activator activity, RNA polymerase II-specific			IDA		J:292434 	
MGI:3828086	Zbed6	zinc finger, BED type containing 6	1		DNA-binding transcription repressor activity, RNA polymerase II-specific			IDA		J:156708 	
MGI:2442326	Zbtb1	zinc finger and BTB domain containing 1	12		DNA-binding transcription repressor activity, RNA polymerase II-specific			IBA	MGI:107187 MGI:1195345 MGI:1278332 MGI:1929213 P41182 PTN002393396 Q8N680 Q9Y2Y4 	J:161428 	
MGI:2685949	Zbtb2	zinc finger and BTB domain containing 2	10		DNA-binding transcription repressor activity, RNA polymerase II-specific			IBA	MGI:107187 MGI:1195345 MGI:1278332 MGI:1929213 P41182 PTN002393396 Q8N680 Q9Y2Y4 	J:161428 	
MGI:2685949	Zbtb2	zinc finger and BTB domain containing 2	10		DNA-binding transcription repressor activity, RNA polymerase II-specific			ISO	Q8N680 	J:164563 	
MGI:1922541	Zbtb3	zinc finger and BTB domain containing 3	19		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	O15062 PTN000694507 Q14526 Q99592 Q9ULJ3 	J:161428 	
MGI:1922830	Zbtb4	zinc finger and BTB domain containing 4	11		DNA-binding transcription factor activity, RNA polymerase II-specific			IBA	MGI:1096393 MGI:1353563 MGI:1859823 MGI:2681865 MGI:98330 O43623 O95863 P52747 PTN002810938 Q6DJT9 Q9BWW7 Q9P1Z0 Q9Y2X9 	J:161428 	
MGI:1922830	Zbtb4	zinc finger and BTB domain containing 4	11		DNA-binding transcription repressor activity, RNA polymerase II-specific			IEA	ENSP00000369973 Q9P1Z0 	J:342605 	
MGI:1922830	Zbtb4	zinc finger and BTB domain containing 4	11		DNA-binding transcription repressor activity, RNA polymerase II-specific			ISO	Q9P1Z0 	J:164563 	
